direction,entry,entry_level,zone_size_at_entry,tp,sl,rr,regime,adx,atr,plus_di,minus_di,confidence,confidence_bucket,position_size_multiplier,bos,fvg,liquidity_sweep,bos_strength,range,volume,fvg_size,signal_type,has_fvg,nearest_level,last_swing_low,last_swing_high,timestamp,confidence_threshold_used,entry_type,zone_entry_type,htf_filter_variant,htf_filter_applied,entry_mode,candles_since_bos,ema_position,initial_risk,mtf_tf,position_size,risk_amount,capital_before_entry,trade_risk,risk_percent,allocated_capital,symbol,bars_alive,max_r,mfe_r,mae_r,max_r_reached,max_price_since_entry,min_price_since_entry,original_sl,scale_level,realized_pnl,realized_r,mfe_valid,mae_valid,partial_tp_hits,tp1_taken,tp1_price,signal_id,entry_bar_index,exit_time,exit_price,pnl,exit_reason,exit_type,capital_after_exit
SHORT,164.2763,1.0,1.947321,,154.65,2.3606219919979887,TREND,32.9801,2.5964,7.7029,42.7785,4.0,4_to_5,1.0,,True,,,2.799999999999983,,,BOS,True,,,169.45,2022-02-17 14:00:00,2.5,momentum,full,NONE,False,momentum,5.0,BELOW,5.173699999999997,,0.6679876413600603,20.73580596062725,219.46907633671532,6.911935320209083,0.2,6.911935320209083,AAVEUSDT,17,2.2568567949436584,2.7014129153217215,0.0,2.7014129153217215,164.2763,150.3,169.45,0,3.4559676601045415,2.3606219919979887,True,True,1,True,159.1026,34,1142,2022-02-18 07:00:00,154.65,9.88621709212888,take_profit,TP,229.3552934288442
SHORT,60.2833,1.0,0.863304,,57.635,1.7452626134386606,TREND,35.7665,1.1511,7.3224,40.8005,4.0,4_to_5,1.0,,True,SWEEP_LOW,,1.6799999999999997,,,BOS,True,,,62.41,2022-02-17 14:00:00,2.5,momentum,full,NONE,False,momentum,5.0,BELOW,2.1266999999999996,,1.7629852796421748,22.496044765290073,212.55714101650622,7.498681588430025,0.2,7.498681588430025,AXSUSDT,17,1.86124041942916,2.2303568909578213,0.0,2.2303568909578213,60.2833,55.54,62.41,0,3.7493407942150125,1.7452626134386606,True,True,1,True,58.1566,35,1142,2022-02-18 07:00:00,57.635,8.418254710291382,take_profit,TP,237.77354813913558
SHORT,325.5223,1.0,2.555357,,316.05,1.8772482079764974,TREND,35.4966,3.4071,9.0147,41.6143,4.0,4_to_5,1.0,BEARISH_BOS,True,,,4.0,,,BOS,True,,,332.4,2022-02-17 14:00:00,2.5,zone,full,NONE,False,zone,,BELOW,6.877700000000004,,0.3149683745600167,12.997547938268568,205.05845942807622,4.3325159794228565,0.2,4.3325159794228565,BCHUSDT,18,1.9297584948456554,2.3659508265844633,0.0,2.3659508265844633,325.5223,309.25,332.4,0,2.1662579897114282,1.8772482079764974,True,True,1,True,318.64459999999997,36,1142,2022-02-18 08:00:00,316.05,5.149732924056263,take_profit,TP,242.92328106319184
SHORT,98.355,2.0,1.18875,,95.45,1.5719557195571985,TREND,34.2364,1.585,8.3822,36.6832,4.0,4_to_5,1.0,,True,SWEEP_LOW,,2.0900000000000034,,,BOS,True,,,101.065,2022-02-17 14:00:00,2.5,momentum,full,NONE,False,momentum,19.0,BELOW,2.7099999999999937,15m,0.9798280140106247,15.932003507812722,192.74196863602998,5.310667835937574,0.2,5.310667835937574,SOLUSDT,18,1.7933579335793397,2.2509225092251004,0.0,2.2509225092251004,98.355,92.255,101.065,0,2.655333917968787,1.5719557195571985,True,True,1,True,95.64500000000001,38,1142,2022-02-18 08:00:00,95.45,5.501734298669653,take_profit,TP,248.42501536186148
SHORT,16.392,1.0,0.190661,,15.32,2.1441717791411,TREND,31.7411,0.2542,5.5353,42.7929,4.0,4_to_5,1.0,BEARISH_BOS,True,,,0.38500000000000156,,,BOS,True,,,17.044,2022-02-17 14:15:00,2.5,zone,full,NONE,False,zone,,BELOW,0.652000000000001,15m,6.122680071030179,23.951924437870094,200.72594344865337,7.983974812623366,0.2,7.983974812623366,LINKUSDT,35,1.911042944785271,2.085889570552143,0.0,2.085889570552143,16.392,15.032,17.044,0,3.991987406311683,2.1441717791411,True,True,1,True,15.739999999999998,37,1142,2022-02-19 01:00:00,15.32,10.55550044245603,take_profit,TP,266.525073622535
SHORT,15.628,1.0,0.190661,,15.75,1.811728395061727,TREND,31.7411,0.2542,5.5353,42.7929,4.0,4_to_5,1.0,BEARISH_BOS,True,,,0.38500000000000156,,,BOS,True,,,17.044,2022-02-18 11:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.9720000000000013,15m,6.122680071030179,23.951924437870094,247.1514979070872,5.951245029041342,0.2,5.951245029041342,LINKUSDT,180,4.056584362139912,4.3641975308641925,0.13168724279835384,4.3641975308641925,15.756,11.386,17.044,1,3.991987406311683,1.811728395061727,True,True,1,True,15.739999999999998,37,1142,2022-02-25 23:00:00,14.353,11.798404496875163,timeout,timeout,376.6626412933611
SHORT,1.0345,,0.007687,,1.0139,2.5,TREND,37.5247,0.0102,16.2369,22.0906,3.0,3_to_4,0.5,,True,,,0.007799999999999807,,,BOS,True,,,1.038,2022-02-18 12:00:00,2.5,momentum,,NONE,False,momentum,27.0,BELOW,0.010299999999999976,,116.5781792547346,7.204531477942581,241.20025287804586,2.401510492647527,0.2,2.401510492647527,ADAUSDT,2,1.5825242718446622,4.514563106796126,0.0,4.514563106796126,1.0345,0.988,1.0448,0,1.2007552463237634,2.5,True,True,1,True,1.0242,39,1164,2022-02-18 14:00:00,1.0139,3.6022657389712904,take_profit,TP,252.02728110083277
SHORT,316.85,,2.590179,,311.8,1.4622422978920604,TREND,31.3567,3.4536,12.7198,21.7166,3.5,3_to_4,0.5,,False,SWEEP_LOW,,2.25,,,BOS,False,,,318.7,2022-02-18 15:00:00,2.5,momentum,,NONE,False,momentum,25.0,BELOW,3.4535999999999945,,0.7806518968804346,8.088178173198793,247.34955352656573,2.6960593910662647,0.2,2.6960593910662647,BCHUSDT,4,2.750752837618721,3.069261060921948,0.0,3.069261060921948,316.85,306.25,320.3036,0,0.0,1.4622422978920604,True,True,0,False,313.3964,40,1167,2022-02-18 19:00:00,311.8,3.9422920792462035,take_profit,TP,255.96957318007898
SHORT,10.373,1.0,0.133982,,9.952,1.836507936507929,TREND,37.6049,0.1786,2.2791,33.1867,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.12100000000000044,,,BOS,False,,,10.688,2022-02-18 22:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.3150000000000013,,12.112785385414632,22.89316437843375,251.29184560581194,7.631054792811249,0.2,7.631054792811249,UNIUSDT,15,1.663492063492054,1.9428571428571353,0.13650793650793924,1.9428571428571353,10.416,9.761,10.688,0,3.8155273964056247,1.836507936507929,True,True,1,True,10.057999999999998,41,1174,2022-02-19 13:00:00,9.952,8.915010043665177,take_profit,TP,275.44008366620017
SHORT,9.936,1.0,0.133982,,10.373,2.879862700228834,TREND,37.6049,0.1786,2.2791,33.1867,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.12100000000000044,,,BOS,False,,,10.688,2022-02-19 11:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.4369999999999994,,12.112785385414632,22.89316437843375,265.7781066538693,5.293287213426187,0.2,5.293287213426187,UNIUSDT,188,5.242562929061793,5.567505720823806,0.5995423340961117,5.567505720823806,10.198,7.503,10.688,1,3.8155273964056247,2.879862700228834,True,True,1,True,10.057999999999998,41,1174,2022-02-27 07:00:00,8.896,16.412824197236834,timeout,timeout,388.5160406355369
SHORT,26.3804,3.0,0.240804,,26.5,0.29365079365079616,TREND,31.1849,0.3211,12.3471,23.0256,3.0,3_to_4,0.5,,True,SWEEP_LOW,,0.28000000000000114,,,BOS,True,,,26.96,2022-02-20 04:00:00,2.5,momentum,full,NONE,False,momentum,10.0,BELOW,0.5795999999999992,,5.10606036080022,17.756835510718822,269.3998294841083,5.918945170239607,0.2,5.918945170239607,ATOMUSDT,8,1.3895790200138085,1.6570048309178764,0.2839889579020019,1.6570048309178764,26.545,25.42,26.96,0,2.9594725851198036,0.29365079365079616,True,True,1,True,25.800800000000002,42,1204,2022-02-20 12:00:00,26.5,2.3487877659681056,take_profit,TP,277.78887143216826
SHORT,80.285,1.0,1.12125,,78.82,0.2705447830101573,TREND,37.2685,1.495,8.4329,27.8309,3.5,3_to_4,0.5,BEARISH_BOS,False,,,1.6599999999999966,,,BOS,False,,,85.7,2022-02-20 12:15:00,2.5,zone,full,NONE,False,zone,,BELOW,5.415000000000006,15m,3.38479936787789,27.17486172500764,271.7486172500764,18.328688577058795,0.2,18.328688577058795,AVAXUSDT,13,0.6481994459833771,0.6999076638965813,0.26962142197599376,0.6999076638965813,81.745,76.495,85.7,0,0.0,0.2705447830101573,True,True,0,False,74.86999999999999,43,1212,2022-02-21 01:00:00,78.82,4.95873107394112,take_profit,TP,282.7476025061094
SHORT,86.155,,1.806964,,83.42,0.4577405857740589,TREND,34.721,2.4093,9.9022,39.075,4.0,4_to_5,1.0,,True,SWEEP_LOW,,1.394999999999996,,,BOS,True,,,92.13,2022-02-21 22:15:00,2.5,momentum,,NONE,False,momentum,3.0,BELOW,5.974999999999994,15m,3.211738707260374,55.341469664803505,276.7073483240175,19.190138775880715,0.2,19.190138775880715,SOLUSDT,7,0.7740585774058585,0.8719665271966549,0.0,0.8719665271966549,86.155,80.945,92.13,0,0.0,0.4577405857740589,True,True,0,False,80.18,44,1246,2022-02-22 05:00:00,83.42,8.78410536435712,take_profit,TP,291.5317078704665
SHORT,0.8994,1.0,0.017368,,0.7869,2.302884615384614,TREND,35.3343,0.0232,10.95,32.7576,3.5,3_to_4,0.5,BEARISH_BOS,False,SWEEP_LOW,,0.02760000000000007,,,BOS,False,,,0.9618,2022-02-24 01:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.06240000000000001,,158.71217127439107,28.549145368837465,285.49145368837463,19.80727897504401,0.2,19.80727897504401,ADAUSDT,14,2.206730769230768,2.4743589743589736,0.0,2.4743589743589736,0.8994,0.745,0.9618,0,9.903639487522005,2.302884615384614,True,True,1,True,0.837,45,1297,2022-02-24 15:00:00,0.7869,27.758758755890987,take_profit,TP,319.2904666263575
SHORT,49.795,2.0,0.842411,,43.85,2.5186757215619693,TREND,36.1237,1.1232,11.0334,33.0366,3.5,3_to_4,0.5,BEARISH_BOS,False,SWEEP_LOW,,1.0249999999999986,,,BOS,False,,,52.74,2022-02-24 01:00:00,2.5,zone,full,NONE,False,zone,,BELOW,2.9450000000000003,,2.667779643672363,26.568417471333063,265.6841747133306,15.713222101230219,0.2,15.713222101230219,AXSUSDT,14,2.422750424448219,2.70967741935484,0.0,2.70967741935484,49.795,41.815,52.74,0,7.8566110506151094,2.5186757215619693,True,True,1,True,46.85,46,1297,2022-02-24 15:00:00,43.85,23.716561032247306,take_profit,TP,343.0070276586048
SHORT,8.606,1.0,0.149679,,7.828,1.5701513067400266,TREND,35.0459,0.1996,8.8404,30.3865,3.5,3_to_4,0.5,BEARISH_BOS,False,SWEEP_LOW,,0.1689999999999987,,,BOS,False,,,9.333,2022-02-24 01:45:00,2.5,zone,full,NONE,False,zone,,BELOW,0.7270000000000003,15m,14.523062550087172,24.997095261210045,249.9709526121004,21.116532947826755,0.2,21.116532947826755,NEARUSDT,14,1.4580467675378255,1.6877579092159556,0.028885832187071234,1.6877579092159556,8.627,7.379,9.333,0,10.558266473913378,1.5701513067400266,True,True,1,True,7.879,47,1297,2022-02-24 15:00:00,7.828,21.857209137881192,take_profit,TP,364.86423679648595
LONG,29.6237,1.0,0.447321,,29.26,-0.35878465029101103,TREND,38.9697,0.5964,26.3473,8.6228,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.7949999999999982,,,BOS,False,,28.61,,2022-02-26 23:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,1.0137,,12.536224512128292,37.13693540799349,371.3693540799349,12.70797078794445,0.2,12.70797078794445,ATOMUSDT,1,0.0,0.27256584788398847,0.7681759889513669,0.27256584788398847,29.9,28.845,28.61,0,0.0,-0.35878465029101103,True,True,0,False,30.6374,48,1367,2022-02-27 00:00:00,29.26,-4.5594248550610335,stop_loss,trailing_stop,372.1032164383001
SHORT,0.2209,,0.002574,,0.21565,0.7191780821917841,TREND,36.9228,0.0034,21.7482,32.9865,3.0,3_to_4,0.5,,True,,,0.003049999999999997,,,BOS,True,,,0.2282,2022-02-27 14:00:00,2.5,momentum,,NONE,False,momentum,6.0,BELOW,0.007299999999999973,15m,1758.7869653034716,38.517434540145885,388.5160406355369,12.839144846715294,0.2,12.839144846715294,HBARUSDT,1,0.0,0.5958904109589092,0.06849315068493182,0.5958904109589092,0.2214,0.21655,0.2282,0,0.0,0.7191780821917841,True,True,0,False,0.21360000000000004,49,1382,2022-02-27 15:00:00,0.21565,9.233631567843235,take_profit,TP,397.74967220338016
SHORT,75.4,1.0,1.607679,,78.76,-0.49086924762600437,TREND,34.8507,2.1436,5.3815,34.855,3.5,3_to_4,0.5,BEARISH_BOS,False,,,1.815000000000012,,,BOS,False,,,82.245,2022-02-28 00:00:00,2.5,zone,full,NONE,False,zone,,BELOW,6.844999999999999,15m,5.275194591556765,39.77496722033802,397.74967220338016,36.108706979206055,0.2,36.108706979206055,AVAXUSDT,14,0.3696128560993428,0.534696859021185,0.6851716581446309,0.534696859021185,80.09,71.74,82.245,0,0.0,-0.49086924762600437,True,True,0,False,68.555,50,1392,2022-02-28 14:00:00,78.76,-17.72465382763073,stop_loss,trailing_stop,380.0250183757494
LONG,85.965,1.0,1.647054,,85.86,-0.04449152542373051,TREND,31.2838,2.1961,23.8738,18.5233,3.5,3_to_4,0.5,BULLISH_BOS,False,,,2.910000000000011,,,BOS,False,,83.605,,2022-03-01 20:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,2.3599999999999994,15m,4.420694682437613,31.298518351658295,380.0250183757494,10.432839450552764,0.2,10.432839450552764,AVAXUSDT,4,0.3622881355932161,0.5826271186440679,0.6800847457627137,0.5826271186440679,87.34,84.36,83.605,0,0.0,-0.04449152542373051,True,True,0,False,88.325,51,1436,2022-03-02 00:00:00,85.86,-0.46417294165596695,stop_loss,trailing_stop,379.56084543409344
SHORT,20.13,3.0,0.224464,,19.97,0.8809523809523798,TREND,36.9531,0.2993,10.7399,34.8449,3.0,3_to_4,0.5,,True,,,0.16000000000000014,,,BOS,True,,,20.55,2022-03-03 16:15:00,2.5,momentum,full,NONE,False,momentum,15.0,BELOW,0.4200000000000017,15m,9.427740820518963,23.757906867707888,379.56084543409344,7.9193022892359615,0.2,7.9193022892359615,FILUSDT,5,0.7857142857142785,1.4047619047618987,0.0,1.4047619047618987,20.13,19.54,20.55,0,3.9596511446179807,0.8809523809523798,True,True,1,True,19.709999999999997,52,1480,2022-03-03 21:00:00,19.97,5.468089675901016,take_profit,TP,385.02893510999445
SHORT,19.8,3.0,0.224464,,20.55,3.2866666666666666,TREND,36.9531,0.2993,10.7399,34.8449,3.0,3_to_4,0.5,,True,,,0.16000000000000014,,,BOS,True,,,20.55,2022-03-03 17:00:00,2.5,momentum,full,NONE,False,momentum,15.0,BELOW,0.75,15m,5.279534859490641,23.757906867707888,375.6011942894755,3.9596511446179807,0.2,3.9596511446179807,FILUSDT,200,3.453333333333333,3.6133333333333346,0.6533333333333312,3.6133333333333346,20.29,17.09,20.55,1,3.9596511446179807,3.2866666666666666,True,True,1,True,19.709999999999997,52,1480,2022-03-12 01:00:00,17.71,14.99387900095342,timeout,timeout,513.9632564153833
SHORT,308.95,,2.85,,307.2,0.15837104072398173,TREND,35.06,3.8,15.3195,38.7218,3.5,3_to_4,0.5,BEARISH_BOS,False,,,4.25,,,BOS,False,,,320.0,2022-03-04 00:00:00,2.5,momentum,momentum,NONE,False,momentum,,BELOW,11.050000000000011,,1.2334335134014451,38.10692839653765,381.0692839653765,13.629440323085984,0.2,13.629440323085984,BCHUSDT,8,0.37104072398189697,0.7058823529411767,0.0,0.7058823529411767,308.95,301.15,320.0,0,0.0,0.15837104072398173,True,True,0,False,297.9,53,1488,2022-03-04 08:00:00,307.2,2.158508648452529,take_profit,TP,387.187443758447
SHORT,0.7361,,0.008121,,0.7399,-0.09973753280839956,TREND,38.1335,0.0108,11.0158,41.5567,4.0,4_to_5,1.0,,True,SWEEP_LOW,,0.006099999999999994,,,BOS,True,,,0.7742,2022-03-04 01:45:00,2.5,momentum,,NONE,False,momentum,1.0,BELOW,0.03810000000000002,15m,515.7598633677011,58.95135238292827,379.6508354249648,19.650450794309425,0.2,19.650450794309425,XRPUSDT,7,0.09448818897637623,0.29921259842519576,0.17847769028871455,0.29921259842519576,0.7429,0.7247,0.7742,0,0.0,-0.09973753280839956,True,True,0,False,0.698,54,1489,2022-03-04 08:00:00,0.7399,-1.9598874807972773,stop_loss,trailing_stop,385.22755627764974
SHORT,0.8815,,0.009482,,0.8461,1.246478873239432,TREND,37.1988,0.0126,11.4124,32.7119,3.0,3_to_4,0.5,,True,,,0.013799999999999923,,,BOS,True,,,0.9099,2022-03-04 20:00:00,2.5,momentum,,NONE,False,momentum,12.0,BELOW,0.028400000000000092,,432.5217301565874,36.85085140934137,381.2679051330318,12.283617136447122,0.2,12.283617136447122,ADAUSDT,9,2.1197183098591452,2.2676056338028063,0.0,2.2676056338028063,0.8815,0.8171,0.9099,0,0.0,1.246478873239432,True,True,0,False,0.8530999999999999,55,1508,2022-03-05 05:00:00,0.8461,15.311269247543189,take_profit,TP,400.5388255251929
SHORT,75.09,2.0,1.276071,,75.775,-0.12254025044722752,TREND,34.5573,1.7014,8.0814,31.4861,3.5,3_to_4,0.5,BEARISH_BOS,False,,,1.2850000000000108,,,BOS,False,,,80.68,2022-03-05 04:00:00,2.5,zone,full,NONE,False,zone,,BELOW,5.590000000000003,15m,4.87357352357822,36.59566358854886,365.9566358854886,27.243275996802268,0.2,27.243275996802268,AVAXUSDT,2,0.0,0.17531305903398986,0.24865831842576025,0.17531305903398986,76.48,74.11,80.68,0,0.0,-0.12254025044722752,True,True,0,False,69.5,56,1516,2022-03-05 06:00:00,75.775,-3.338397863651092,stop_loss,trailing_stop,397.2004276615418
SHORT,87.875,1.0,0.661875,,88.14,-0.1041257367387035,TREND,32.8399,0.8825,3.1161,41.2384,4.0,4_to_5,1.0,BEARISH_BOS,True,,,0.6949999999999932,,,BOS,True,,,90.42,2022-03-06 09:00:00,2.5,zone,full,NONE,False,zone,,BELOW,2.5450000000000017,15m,4.47500172423242,34.166638164514545,393.24077651692386,11.388879388171516,0.2,11.388879388171516,SOLUSDT,7,0.5834970530451861,0.9155206286836922,0.13948919449901914,0.9155206286836922,88.23,85.545,90.42,0,0.0,-0.1041257367387035,True,True,0,False,85.33,57,1545,2022-03-06 16:00:00,88.14,-1.1858754569215937,stop_loss,trailing_stop,396.0145522046202
SHORT,123.1009,1.0,1.098214,,119.05,2.0291608470801377,TREND,33.8711,1.4643,4.1463,45.122,4.0,4_to_5,1.0,BEARISH_BOS,True,,,2.1499999999999915,,,BOS,True,,,125.75,2022-03-06 10:00:00,2.5,zone,full,NONE,False,zone,,BELOW,2.6491000000000042,,1.580780075354825,25.12586698573484,389.1908999564935,8.375288995244947,0.2,8.375288995244947,AAVEUSDT,11,1.9443962100335905,2.0576422181118046,0.0,2.0576422181118046,123.1009,117.65,125.75,0,4.187644497622474,2.0291608470801377,True,True,1,True,120.45179999999999,58,1546,2022-03-06 21:00:00,119.05,10.591226504877332,take_profit,TP,403.96841699022286
SHORT,0.8565,1.0,0.007162,,0.8382,1.7887323943662046,TREND,38.934,0.0095,2.917,41.1369,5.0,5_plus,1.25,BEARISH_BOS,True,,,0.01540000000000008,,,BOS,True,,,0.8707,2022-03-06 10:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.01419999999999999,,222.30917160609957,18.940741420839668,380.8156109612486,6.313580473613223,0.2,6.313580473613223,ADAUSDT,11,1.767605633802819,2.056338028169016,0.0,2.056338028169016,0.8565,0.8273,0.8707,0,3.1567902368066116,1.7887323943662046,True,True,1,True,0.8423,59,1546,2022-03-06 21:00:00,0.8382,7.225048077198255,take_profit,TP,411.19346506742113
SHORT,29.5367,1.0,0.386518,,28.63,0.426020767748908,TREND,34.9596,0.5154,1.1781,43.1046,5.0,5_plus,1.25,BEARISH_BOS,True,SWEEP_LOW,,0.9200000000000017,,,BOS,True,,,31.665,2022-03-06 10:00:00,2.5,zone,full,NONE,False,zone,,BELOW,2.1282999999999994,,12.679210287121965,74.90040609752707,374.50203048763535,26.98516325408167,0.2,26.98516325408167,ATOMUSDT,11,0.5552318752055629,0.665648639759432,0.0,0.665648639759432,29.5367,28.12,31.665,0,0.0,0.426020767748908,True,True,0,False,27.4084,60,1546,2022-03-06 21:00:00,28.63,11.496239967333494,take_profit,TP,422.68970503475464
SHORT,0.1238,1.0,0.000787,,0.1235,0.6999999999999963,TREND,33.2775,0.0011,2.7211,41.4966,4.0,4_to_5,1.0,BEARISH_BOS,True,,,0.001899999999999999,,,BOS,True,,,0.1253,2022-03-06 10:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.0015000000000000013,,1403.5414670175835,12.631873203158264,347.5168672335537,4.210624401052754,0.2,4.210624401052754,DOGEUSDT,6,1.0666666666666593,1.599999999999998,0.0,1.599999999999998,0.1238,0.1214,0.1253,0,2.105312200526377,0.6999999999999963,True,True,1,True,0.12229999999999999,61,1546,2022-03-06 16:00:00,0.1235,2.5263746406316443,take_profit,TP,398.5409268452519
SHORT,8.9016,1.0,0.074839,,8.725,1.4178794178794243,TREND,36.4646,0.0998,3.0064,45.5261,5.0,5_plus,1.25,BEARISH_BOS,True,,,0.17499999999999893,,,BOS,True,,,9.094,2022-03-06 10:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.19239999999999924,,18.809352163538147,21.713516137588353,334.86665843790234,7.2378387125294505,0.2,7.2378387125294505,UNIUSDT,11,1.8794178794178922,2.4043659043659145,0.0,2.4043659043659145,8.9016,8.439,9.094,0,3.6189193562647253,1.4178794178794243,True,True,1,True,8.709200000000001,63,1546,2022-03-06 21:00:00,8.725,6.9406509483455725,take_profit,TP,429.63035598310023
SHORT,2609.5,1.0,14.183036,,2648.75,-0.611847233047544,TREND,37.6926,18.9107,2.2096,44.1171,4.0,4_to_5,1.0,BEARISH_BOS,True,,,28.75,,,BOS,True,,,2673.65,2022-03-06 10:45:00,2.5,zone,full,NONE,False,zone,,BELOW,64.15000000000009,15m,0.13156016203583096,25.31875318379571,343.3062428325009,8.439584394598567,0.2,8.439584394598567,ETHUSDT,6,0.041309431021045784,0.33515198752922787,0.6788776305533923,0.33515198752922787,2653.05,2588.0,2673.65,0,0.0,-0.611847233047544,True,True,0,False,2545.35,62,1546,2022-03-06 16:00:00,2648.75,-5.163736359906365,stop_loss,trailing_stop,393.3771904853455
SHORT,0.8408,,0.00817,,0.817,2.18348623853211,TREND,38.2879,0.0109,20.1967,31.082,4.0,4_to_5,1.0,,True,SWEEP_LOW,,0.007499999999999951,,,BOS,True,,,0.8486,2022-03-07 00:00:00,2.5,momentum,,NONE,False,momentum,14.0,BELOW,0.01090000000000002,,506.268678447291,16.554985785226446,425.67070483848227,5.518328595075483,0.2,5.518328595075483,ADAUSDT,5,2.944954128440363,3.3211009174311874,0.0,3.3211009174311874,0.8408,0.8046,0.8517,0,0.0,2.18348623853211,True,True,0,False,0.8299,64,1560,2022-03-07 05:00:00,0.817,12.049194547045548,take_profit,TP,441.6795505301458
SHORT,8.689,,0.104357,,8.286,2.897196261682265,TREND,34.9232,0.1391,20.6879,33.9322,3.0,3_to_4,0.5,,True,,,0.07200000000000095,,,BOS,True,,,8.736,2022-03-07 00:00:00,2.5,momentum,,NONE,False,momentum,14.0,BELOW,0.1390999999999991,,48.354514471562524,20.178338888982914,420.15237624340676,6.726112962994304,0.2,6.726112962994304,UNIUSDT,6,3.4076204169662345,3.7023723939612068,0.0,3.7023723939612068,8.689,8.174,8.8281,0,0.0,2.897196261682265,True,True,0,False,8.549900000000001,65,1560,2022-03-07 06:00:00,8.286,19.48686933203972,take_profit,TP,461.1664198621855
SHORT,8.326,,0.103982,,8.286,0.07905138339921128,TREND,33.9756,0.1386,8.1401,39.4642,3.5,3_to_4,0.5,BEARISH_BOS,False,SWEEP_LOW,,0.06099999999999994,,,BOS,False,,,8.832,2022-03-07 08:00:00,2.5,momentum,momentum,NONE,False,momentum,,BELOW,0.5060000000000002,,52.829929871732716,43.98619961120466,439.8619961120466,26.731944515096767,0.2,26.731944515096767,UNIUSDT,2,0.18774703557312372,0.22529644268774845,0.027667984189722016,0.22529644268774845,8.34,8.212,8.832,0,0.0,0.07905138339921128,True,True,0,False,7.82,67,1568,2022-03-07 10:00:00,8.286,2.1131971948693575,take_profit,TP,463.27961705705485
