direction,entry,tp,sl,rr,regime,adx,atr,plus_di,minus_di,confidence,bos,fvg,liquidity_sweep,bos_strength,range,volume,fvg_size,signal_type,has_fvg,nearest_level,last_swing_low,last_swing_high,timestamp,confidence_threshold_used,entry_mode,candles_since_bos,ema_position,position_size,risk_amount,symbol,bars_alive,max_r,initial_risk,mfe_r,mae_r,max_r_reached,max_price_since_entry,min_price_since_entry,exit_time,exit_price,pnl,exit_reason,mtf_tf
LONG,3.035,,3.012,-0.188524590163935,TREND,33.6464,0.0339,27.1579,2.1053,3.5,BULLISH_BOS,False,,,0.04599999999999982,,,BOS,False,,2.913,,2025-03-25 17:00:00,1,zone,,ABOVE,5.299184559365987,1.8017227501844353,NEARUSDT,10,0.22950819672131106,0.12200000000000033,0.3196721311475377,0.22131147540983656,0.3196721311475377,3.074,3.008,2025-03-26 03:00:00,3.012,-0.12188124486541839,stop_loss,
LONG,2.4576,,2.4335,-0.8959107806691397,TREND,30.6586,0.0232,27.2057,11.2512,5.0,,True,SWEEP_HIGH,,0.027100000000000346,,,BOS,True,,2.4307,,2025-03-26 01:00:00,1,momentum,8.0,ABOVE,5.299184559365987,2.1196738237463943,XRPUSDT,12,0.24907063197027476,0.026899999999999924,0.5427509293680375,1.754646840148692,0.5427509293680375,2.4722,2.4104,2025-03-26 13:00:00,2.4335,-0.12771034788071917,stop_loss,15m
LONG,3.587,,3.513,-1.0,TREND,39.6949,0.0349,36.4754,13.9344,4.0,,True,,,0.04800000000000004,,,BOS,True,,3.513,,2025-03-26 06:00:00,1,momentum,9.0,ABOVE,5.293090497122716,1.9055125789641776,AXSUSDT,7,0.5945945945945869,0.07400000000000029,0.8378378378378323,1.2702702702702695,0.8378378378378323,3.649,3.493,2025-03-26 13:00:00,3.513,-0.3916886967870825,stop_loss,
LONG,95.13,,93.2,-0.919047619047618,TREND,37.256,0.8979,27.2076,6.5235,5.0,BULLISH_BOS,True,,,1.2199999999999989,,,BOS,True,,93.03,,2025-03-26 00:00:00,1,zone,,ABOVE,1.0093684874982858,2.1196738237463943,LTCUSDT,14,0.45238095238095494,2.0999999999999943,0.6285714285714338,1.1809523809523792,0.6285714285714338,96.45,92.65,2025-03-26 14:00:00,93.2,-1.948081180871684,stop_loss,
SHORT,2.3771,,2.3553,0.22923238696109177,TREND,34.4171,0.02,8.8046,36.1489,5.0,BEARISH_BOS,True,,,0.0253000000000001,,,BOS,True,,,2.4722,2025-03-26 18:30:00,1,zone,,BELOW,5.169716485845741,2.0678865943382965,XRPUSDT,27,0.5941114616193459,0.09509999999999996,0.8044164037854871,0.11987381703470117,0.8044164037854871,2.3885,2.3006,2025-03-27 21:00:00,2.3553,0.11269981939143621,stop_loss,15m
SHORT,3.026,,3.035,-0.04945054945055122,TREND,31.362,0.0402,8.7034,42.8064,5.0,BEARISH_BOS,True,,,0.0389999999999997,,,BOS,True,,,3.208,2025-03-26 22:45:00,1,zone,,BELOW,5.169716485845741,2.0678865943382965,FILUSDT,23,0.20879120879120733,0.18200000000000038,0.3901098901098878,0.4505494505494512,0.3901098901098878,3.108,2.955,2025-03-27 21:00:00,3.035,-0.04652744837261343,stop_loss,15m
SHORT,322.7,,326.6,-0.2307692307692323,TREND,33.2411,3.75,4.7619,27.619,3.5,BEARISH_BOS,False,,,4.199999999999989,,,BOS,False,,,339.6,2025-03-27 16:00:00,1,zone,,BELOW,0.10400613048447031,1.7577036051875519,BCHUSDT,10,0.07692307692307744,16.900000000000034,0.12426035502958353,0.3076923076923064,0.12426035502958353,327.9,320.6,2025-03-28 02:00:00,326.6,-0.4056239088894378,stop_loss,
SHORT,0.8431,,0.8338,0.13517441860465063,TREND,30.2565,0.0121,7.2104,46.4539,3.5,BEARISH_BOS,False,,,0.010800000000000032,,,BOS,False,,,0.9119,2025-03-28 09:00:00,1,zone,,BELOW,5.1527439089522105,1.7519329290437515,OPUSDT,13,0.3037790697674403,0.06880000000000008,0.347383720930231,0.050872093023256605,0.347383720930231,0.8466,0.8192,2025-03-28 22:00:00,0.8338,0.04792051835325543,stop_loss,
SHORT,91.05,,86.97,1.7586206896551662,TREND,39.3391,0.8814,9.0762,31.9287,5.0,BEARISH_BOS,True,,,2.0799999999999983,,,BOS,True,,,93.37,2025-03-28 04:00:00,1,zone,,BELOW,0.8884041222331368,2.061097563580884,LTCUSDT,34,2.323275862068958,2.3200000000000074,2.6939655172413706,0.008620689655170672,2.6939655172413706,91.07,84.8,2025-03-29 14:00:00,86.97,3.6246888187111965,stop_loss,
SHORT,2.3061,,2.135,3.234404536861994,TREND,34.6609,0.0255,9.7506,34.7156,3.5,BEARISH_BOS,False,,,0.055400000000000116,,,BOS,False,,,2.359,2025-03-28 04:15:00,1,zone,,BELOW,5.1527439089522105,1.7519329290437515,XRPUSDT,43,4.432892249527391,0.05290000000000017,4.665406427221155,0.0,4.665406427221155,2.3061,2.0593,2025-03-29 23:00:00,2.135,0.8816344828217234,stop_loss,15m
SHORT,614.6,,605.4,1.0697674418604677,TREND,33.5726,4.3429,12.0066,34.0461,3.5,BEARISH_BOS,False,,,8.100000000000023,,,BOS,False,,,623.2,2025-03-29 02:30:00,1,zone,,BELOW,0.20380785789020373,1.7527475778557566,BNBUSDT,23,1.6744186046511558,8.600000000000023,2.139534883720922,0.0,2.139534883720922,614.6,596.2,2025-03-30 01:00:00,605.4,1.8750322925898835,stop_loss,15m
SHORT,2.576,,2.661,-0.43814432989690716,TREND,35.3982,0.0348,12.115,39.6304,5.0,BEARISH_BOS,True,,,0.027000000000000135,,,BOS,True,,,2.77,2025-03-29 15:00:00,1,zone,,BELOW,5.336374375805432,2.1345497503221726,NEARUSDT,17,0.257731958762888,0.19399999999999995,0.29896907216494994,0.4536082474226809,0.29896907216494994,2.664,2.518,2025-03-30 08:00:00,2.661,-0.45359182194346154,stop_loss,
SHORT,1814.49,,1814.49,0.0,TREND,36.3492,15.0021,10.5414,29.2101,4.5,BEARISH_BOS,False,SWEEP_LOW,,46.99000000000001,,,BOS,False,,,1848.98,2025-03-30 13:30:00,1,zone,,BELOW,0.06006322664314173,2.071580686921959,ETHUSDT,9,0.5882864598434316,34.49000000000001,1.4041751232241244,0.574079443316902,1.4041751232241244,1834.29,1766.06,2025-03-30 22:00:00,1814.49,0.0,stop_loss,15m
SHORT,5.977,,5.943,0.22972972972973493,TREND,35.4775,0.0767,2.4209,36.9646,5.0,BEARISH_BOS,True,,,0.06700000000000017,,,BOS,True,,,6.125,2025-03-29 15:00:00,1,zone,,BELOW,5.336374375805432,2.1345497503221726,UNIUSDT,38,1.1959459459459518,0.1479999999999997,1.4256756756756808,0.5540540540540542,1.4256756756756808,6.059,5.766,2025-03-31 05:00:00,5.943,0.18143672877738842,stop_loss,
SHORT,19.182,,19.011,0.3339843749999985,TREND,38.4661,0.2432,13.6564,27.8708,3.5,BEARISH_BOS,False,,,0.3260000000000005,,,BOS,False,,,19.694,2025-03-30 13:30:00,1,zone,,BELOW,3.6201553944976634,1.8535195619828053,AVAXUSDT,23,1.8105468749999976,0.5120000000000005,1.9902343749999951,0.5156250000000052,1.9902343749999951,19.446,18.163,2025-03-31 12:00:00,19.011,0.6190465724590982,stop_loss,15m
SHORT,0.7299,,0.7545,-1.0,TREND,35.094,0.0129,15.086,30.0055,3.5,BEARISH_BOS,False,,,0.02180000000000004,,,BOS,False,,,0.7545,2025-03-31 07:00:00,1,zone,,BELOW,5.460599959917708,1.856603986372021,OPUSDT,7,0.30081300813008033,0.024599999999999955,0.4959349593495939,1.1463414634146363,0.4959349593495939,0.7581,0.7177,2025-03-31 14:00:00,0.7545,-0.13433075901397537,stop_loss,
SHORT,2.809,2.7522,2.8374,-1.0,RANGE,15.6074,0.0284,20.8543,12.8141,4.0,BULLISH_BOS,False,SWEEP_HIGH,,0.02900000000000036,,,SWEEP,False,2.8374,,,2025-04-01 02:45:00,1,,,,5.484835750589965,1.9745408702123874,FILUSDT,2,0.0,0.02839999999999998,0.3521126760563464,1.6901408450704252,0.3521126760563464,2.857,2.799,2025-04-01 04:00:00,2.8374,-0.15576933531675488,stop_loss,15m
SHORT,171.84,,162.41,1.099067599067602,TREND,30.8575,2.9279,12.0273,26.7626,5.0,BEARISH_BOS,True,,,2.549999999999983,,,BOS,True,,,180.42,2025-03-29 15:00:00,1,zone,,BELOW,0.24878202218207188,2.1345497503221726,AAVEUSDT,62,2.2773892773892808,8.579999999999984,2.3473193473193534,0.1305361305361313,2.3473193473193534,172.96,151.7,2025-04-01 05:00:00,162.41,2.3460144691769393,stop_loss,
SHORT,3.039,2.9633,3.039,0.0,RANGE,20.6795,0.0379,30.0,19.0566,3.0,,False,SWEEP_HIGH,,0.053999999999999826,,,SWEEP,False,3.0769,,,2025-04-01 15:00:00,1,,,,5.594348007282974,1.7901913623305516,AXSUSDT,1,0.7915567282321956,0.037900000000000045,1.002638522427446,0.23746701846965398,1.002638522427446,3.048,3.001,2025-04-01 16:00:00,3.039,0.0,stop_loss,
LONG,6.302,,6.195,-1.0,TREND,34.4813,0.0812,30.2551,20.0528,3.5,BULLISH_BOS,False,,,0.07200000000000006,,,BOS,False,,6.195,,2025-04-01 20:00:00,1,zone,,ABOVE,5.594348007282974,1.9020783224762112,UNIUSDT,4,0.0,0.10699999999999932,0.4205607476635617,1.1121495327102853,0.4205607476635617,6.347,6.183,2025-04-02 00:00:00,6.195,-0.5985952367792744,stop_loss,
LONG,84702.6,,84671.4,-0.014227734962839855,TREND,39.0948,595.3071,35.3983,19.7509,5.0,BULLISH_BOS,True,,,1346.4000000000087,,,BOS,True,,82509.7,,2025-04-01 15:15:00,1,zone,,ABOVE,0.0010204474453523555,2.2377392029131893,BTCUSDT,11,0.22559168224725026,2192.9000000000087,0.38870901545897707,0.05335400611062955,0.38870901545897707,85555.0,84585.6,2025-04-02 02:00:00,84671.4,-0.03183796029500537,stop_loss,15m
SHORT,163.97,,163.97,0.0,TREND,31.373,2.4143,17.1302,28.6391,5.0,BEARISH_BOS,True,,,2.8500000000000227,,,BOS,True,,,168.85,2025-04-02 00:00:00,1,zone,,BELOW,0.4560998561839357,2.225767298177604,AAVEUSDT,7,1.2745901639344273,4.8799999999999955,1.344262295081969,0.20286885245901845,1.344262295081969,164.96,157.41,2025-04-02 07:00:00,163.97,0.0,stop_loss,
SHORT,2.812,,2.812,0.0,TREND,36.5425,0.0306,13.5198,35.1981,5.0,BEARISH_BOS,True,,,0.03500000000000014,,,BOS,True,,,2.86,2025-04-02 00:15:00,1,zone,,BELOW,5.56441824544401,2.225767298177604,FILUSDT,9,0.9583333333333287,0.04800000000000004,1.041666666666662,0.47916666666666896,1.041666666666662,2.835,2.762,2025-04-02 09:00:00,2.812,0.0,stop_loss,15m
SHORT,1893.48,,1887.45,0.20608339029391573,TREND,31.6644,19.1029,21.6235,30.3507,5.0,BEARISH_BOS,True,,,21.800000000000182,,,BOS,True,,,1922.74,2025-04-02 00:30:00,1,zone,,ABOVE,0.07606860212500359,2.225767298177604,ETHUSDT,13,1.3899521531100507,29.25999999999999,1.4651401230348644,0.06561859193438392,1.4651401230348644,1895.4,1850.61,2025-04-02 13:00:00,1887.45,0.45869367081376955,stop_loss,15m
SHORT,13.903,,13.692,0.5861111111111129,TREND,35.5214,0.1744,15.6429,33.7428,5.0,BEARISH_BOS,True,,,0.1919999999999984,,,BOS,True,,,14.263,2025-04-02 00:30:00,1,zone,,ABOVE,5.56441824544401,2.225767298177604,LINKUSDT,13,1.438888888888893,0.35999999999999943,1.6333333333333386,0.0,1.6333333333333386,13.903,13.315,2025-04-02 13:00:00,13.692,1.1740922497886876,stop_loss,15m
SHORT,292.0,,305.6,-0.5461847389558248,TREND,39.9388,5.0357,17.5887,32.766,3.5,BEARISH_BOS,False,,,12.699999999999989,,,BOS,False,,,316.9,2025-04-02 22:00:00,1,zone,,BELOW,0.07707302485044948,1.9191183187761902,BCHUSDT,10,0.0,24.899999999999977,0.08433734939759135,0.626506024096387,0.08433734939759135,307.6,289.9,2025-04-03 08:00:00,305.6,-1.0481931379661147,stop_loss,
SHORT,0.718,,0.6804,1.0386740331491702,TREND,30.4719,0.0172,11.47,21.7805,6.0,BEARISH_BOS,True,SWEEP_LOW,,0.022499999999999964,,,BOS,True,,,0.7542,2025-04-02 21:00:00,1,zone,,BELOW,5.644465643459383,2.257786257383753,OPUSDT,21,1.6049723756906054,0.03620000000000001,1.71270718232044,0.2513812154696131,1.71270718232044,0.7271,0.656,2025-04-03 18:00:00,0.6804,0.21223190819407262,stop_loss,
SHORT,5.136,,5.091,0.31468531468531463,TREND,33.5411,0.09,19.2063,37.7778,3.5,BEARISH_BOS,False,,,0.133,,,BOS,False,,,5.279,2025-04-03 10:00:00,1,zone,,BELOW,5.5920559865610775,1.9012990354307664,APTUSDT,22,1.3076923076923115,0.1429999999999998,1.4965034965035016,0.31468531468531463,1.4965034965035016,5.181,4.922,2025-04-04 08:00:00,5.091,0.25164251939524807,stop_loss,
SHORT,147.74,,152.52,-1.0,TREND,37.6001,2.6293,10.8394,22.1679,4.0,,True,,,3.140000000000015,,,BOS,True,,,152.52,2025-04-04 01:00:00,1,momentum,12.0,BELOW,0.4219582279308537,2.016960329509481,AAVEUSDT,7,0.0,4.780000000000001,0.04602510460251021,1.2510460251046,0.04602510460251021,153.72,147.52,2025-04-04 08:00:00,152.52,-2.016960329509481,stop_loss,
LONG,0.1715,,0.16956,-0.16581196581196772,TREND,32.9716,0.003,36.1526,15.4703,4.5,BULLISH_BOS,False,SWEEP_HIGH,,0.0043400000000000105,,,BOS,False,,0.1598,,2025-04-04 17:00:00,1,zone,,ABOVE,5.514401691465069,2.095472642756726,DOGEUSDT,10,0.04700854700854651,0.011700000000000016,0.10769230769230612,0.25384615384615355,0.10769230769230612,0.17276,0.16853,2025-04-05 03:00:00,0.16956,-0.010697939281442371,stop_loss,
SHORT,1745.59,,1678.2599999999998,1.0,TREND,36.6812,16.2221,2.8048,53.3662,3.5,BEARISH_BOS,False,,,43.100000000000136,,,BOS,False,,,1812.92,2025-04-06 16:30:00,1,zone,,BELOW,0.027843676075008685,1.874714710130339,ETHUSDT,2,1.9010842120897031,67.33000000000015,2.149858903906129,0.0,2.149858903906129,1745.59,1600.84,2025-04-06 18:00:00,1678.2599999999998,1.874714710130339,stop_loss,15m
SHORT,4.641,,4.313000000000001,2.0,TREND,32.0092,0.0541,6.2005,41.5567,3.5,BEARISH_BOS,False,,,0.06400000000000006,,,BOS,False,,,4.805,2025-04-06 15:00:00,1,zone,,BELOW,5.513866794500997,1.874714710130339,APTUSDT,12,2.5487804878048834,0.1639999999999997,3.14634146341464,0.054878048780489984,3.14634146341464,4.65,4.125,2025-04-07 03:00:00,4.313000000000001,1.8085483085963237,stop_loss,
SHORT,3.7996,,3.4815999999999994,2.0,TREND,34.0044,0.0406,6.7406,37.0292,5.0,BEARISH_BOS,True,,,0.08030000000000026,,,BOS,True,,,3.9586,2025-04-06 17:30:00,1,zone,,BELOW,5.513866794500997,2.2055467178003987,DOTUSDT,13,3.1125786163521956,0.15900000000000025,3.281761006289302,0.0,3.281761006289302,3.7996,3.2778,2025-04-07 06:00:00,3.4815999999999994,1.7534096406513198,stop_loss,15m
SHORT,11.906,,11.109000000000002,1.0,TREND,36.6823,0.1659,3.7468,48.3635,5.0,BEARISH_BOS,True,,,0.2969999999999988,,,BOS,True,,,12.703,2025-04-06 17:30:00,1,zone,,BELOW,2.7673108127984967,2.2055467178003987,LINKUSDT,20,2.1455457967377707,0.7969999999999988,2.2810539523212094,0.0,2.2810539523212094,11.906,10.088,2025-04-07 13:00:00,11.109000000000002,2.2055467178003987,stop_loss,15m
SHORT,2.342,,2.229,0.8560606060606052,TREND,33.9337,0.0394,17.5725,26.6304,4.0,BEARISH_BOS,True,,,0.03100000000000014,,,BOS,True,,,2.474,2025-04-08 06:00:00,1,zone,,BELOW,5.895977763359916,2.12255199480957,AXSUSDT,20,1.2878787878787863,0.13200000000000012,1.68181818181818,0.34090909090909005,1.68181818181818,2.387,2.12,2025-04-09 02:00:00,2.229,0.6662454872596705,stop_loss,
SHORT,16.739,,16.739,0.0,TREND,31.8052,0.3281,16.1768,24.6462,5.0,BEARISH_BOS,True,SWEEP_LOW,,0.5960000000000001,,,BOS,True,,,17.72,2025-04-08 16:30:00,1,zone,,BELOW,2.4040684050397254,2.358391105343966,AVAXUSDT,14,0.7278287461773737,0.9809999999999981,1.1896024464831843,0.0010193679918426824,1.1896024464831843,16.74,15.572,2025-04-09 06:00:00,16.739,0.0,stop_loss,15m
SHORT,11.136,,11.481,-0.46000000000000085,TREND,31.2723,0.2229,13.1689,29.3816,4.0,BEARISH_BOS,True,,,0.4060000000000006,,,BOS,True,,,11.886,2025-04-08 16:30:00,1,zone,,BELOW,2.83006932641276,2.12255199480957,LINKUSDT,22,0.5999999999999991,0.75,0.9333333333333323,0.4800000000000016,0.9333333333333323,11.496,10.436,2025-04-09 14:00:00,11.481,-0.976373917612404,stop_loss,15m
SHORT,104.24,,108.22,-0.501891551071879,TREND,31.9142,2.0793,13.26,34.2838,4.0,BEARISH_BOS,True,,,3.6500000000000057,,,BOS,True,,,112.17,2025-04-08 16:00:00,1,zone,,BELOW,0.26766103339338815,2.12255199480957,SOLUSDT,24,0.15006305170239556,7.930000000000007,0.3846153846153839,0.5220680958385873,0.3846153846153839,108.38,101.19,2025-04-09 16:00:00,108.22,-1.065290912905686,stop_loss,
LONG,4.754,,4.649,-0.19626168224299007,TREND,35.3395,0.1041,39.8765,11.3246,3.5,BULLISH_BOS,False,,,0.4009999999999998,,,BOS,False,,4.219,,2025-04-09 17:00:00,1,zone,,ABOVE,3.7032716087980955,1.9812503107069783,APTUSDT,10,0.08411214953271193,0.5349999999999993,0.13831775700934734,0.3177570093457947,0.13831775700934734,4.828,4.584,2025-04-10 03:00:00,4.649,-0.3888435189237983,stop_loss,
SHORT,0.6117,,0.6117,0.0,TREND,38.9741,0.0108,15.0033,26.768,3.5,BEARISH_BOS,False,,,0.013400000000000079,,,BOS,False,,,0.6328,2025-04-10 13:00:00,1,zone,,ABOVE,5.807764620250805,1.9746399708852738,ADAUSDT,2,1.04739336492891,0.021100000000000008,1.2037914691943112,0.4407582938388612,1.2037914691943112,0.621,0.5863,2025-04-10 15:00:00,0.6117,0.0,stop_loss,
SHORT,11.853,,12.126,-0.3611111111111106,TREND,39.7043,0.2116,13.9386,29.6996,3.5,BEARISH_BOS,False,,,0.5359999999999996,,,BOS,False,,,12.609,2025-04-10 15:30:00,1,zone,,BELOW,2.6119576334461287,1.9746399708852738,LINKUSDT,9,0.0,0.7560000000000002,0.25,0.3928571428571435,0.25,12.15,11.664,2025-04-11 00:00:00,12.126,-0.7130644339307923,stop_loss,15m
SHORT,2.274,,2.365,-0.627586206896553,TREND,30.9476,0.0389,16.7279,30.1471,3.5,BEARISH_BOS,False,,,0.10200000000000031,,,BOS,False,,,2.419,2025-04-10 15:00:00,1,zone,,BELOW,5.807764620250805,1.9746399708852738,AXSUSDT,11,0.0,0.14500000000000002,0.09655172413793264,0.6896551724137936,0.09655172413793264,2.374,2.26,2025-04-11 02:00:00,2.365,-0.5285065804428244,stop_loss,
SHORT,0.5896,,0.6328,-1.0,TREND,34.7205,0.0119,13.5847,30.4608,3.5,BEARISH_BOS,False,,,0.026699999999999946,,,BOS,False,,,0.6328,2025-04-10 15:00:00,1,zone,,BELOW,5.807764620250805,1.9746399708852738,ADAUSDT,15,0.0,0.043200000000000016,0.09953703703703631,1.083333333333332,0.09953703703703631,0.6364,0.5853,2025-04-11 06:00:00,0.6328,-0.25089543159483485,stop_loss,
SHORT,1.95,,2.049,-0.7443609022556377,TREND,35.987,0.0398,13.465,30.8797,3.5,BEARISH_BOS,False,,,0.10599999999999987,,,BOS,False,,,2.083,2025-04-10 15:00:00,1,zone,,BELOW,5.807764620250805,1.9746399708852738,NEARUSDT,15,0.0,0.13300000000000023,0.08270676691729233,0.7669172932330821,0.08270676691729233,2.052,1.939,2025-04-11 06:00:00,2.049,-0.5749686974048296,stop_loss,
SHORT,2.423,2.3621,2.301400000000001,2.003289473684232,RANGE,20.8834,0.0304,37.0892,12.2066,5.0,BULLISH_BOS,False,SWEEP_HIGH,,0.07699999999999996,,,SWEEP,False,2.4534,,,2025-04-12 06:00:00,1,,,,5.704392863082141,2.281757145232856,AXSUSDT,1,5.822368421052679,0.03039999999999976,5.921052631578999,0.197368421052626,5.921052631578999,2.429,2.243,2025-04-12 07:00:00,2.3621,0.34739752536170343,take_profit,
SHORT,75.09,,76.8,-0.7844036697247704,TREND,32.1663,0.6836,14.2111,19.3312,4.0,BEARISH_BOS,True,,,0.5900000000000034,,,BOS,True,,,77.27,2025-04-12 02:00:00,1,zone,,ABOVE,0.9420098306007239,2.053581430709571,LTCUSDT,11,0.0,2.1799999999999926,0.10550458715596549,1.2018348623853208,0.10550458715596549,77.71,74.86,2025-04-12 13:00:00,76.8,-1.610836810327232,stop_loss,
LONG,141.4,,146.39,0.6397435897435864,TREND,36.796,1.5821,33.8149,9.3002,4.0,BULLISH_BOS,True,,,2.440000000000026,,,BOS,True,,133.6,,2025-04-12 12:00:00,1,zone,,ABOVE,0.2640813572007793,2.0598345861660814,AAVEUSDT,12,0.9923076923076883,7.800000000000011,1.1115384615384583,0.07435897435897586,1.1115384615384583,150.07,140.82,2025-04-13 00:00:00,146.39,1.3177659724318835,stop_loss,
LONG,1624.15,,1627.68,0.044330026371969956,TREND,36.9054,15.9893,44.369,7.2281,4.0,BULLISH_BOS,True,,,41.180000000000064,,,BOS,True,,1544.52,,2025-04-12 13:30:00,1,zone,,ABOVE,0.02550344748939079,2.0308395235801915,ETHUSDT,12,0.3925656159738785,79.63000000000011,0.5781740550043941,0.22001758131357477,0.5781740550043941,1670.19,1606.63,2025-04-13 01:00:00,1627.68,0.0900271696375488,stop_loss,15m
LONG,0.6801,,0.6819,0.11764705882352301,TREND,30.3581,0.006,33.0969,10.7565,3.5,BULLISH_BOS,False,,,0.0121,,,BOS,False,,0.6648,,2025-04-12 13:00:00,1,zone,,ABOVE,5.641220898833865,1.918015105603514,OPUSDT,12,0.7450980392156796,0.015300000000000091,0.9999999999999928,0.09803921568627764,0.9999999999999928,0.6954,0.6786,2025-04-13 01:00:00,0.6819,0.010154197617900465,stop_loss,
LONG,0.1653,,0.1653,0.0,TREND,37.9602,0.0017,42.0382,10.4034,3.5,BULLISH_BOS,False,,,0.003489999999999993,,,BOS,False,,0.1614,,2025-04-12 13:00:00,1,zone,,ABOVE,5.641220898833865,1.918015105603514,DOGEUSDT,13,0.7871794871794815,0.0039000000000000146,1.0564102564102487,0.12820512820512783,1.0564102564102487,0.16942,0.1648,2025-04-13 02:00:00,0.1653,0.0,stop_loss,
LONG,0.1743,,0.17042,-0.5969230769230798,TREND,33.4997,0.0021,34.2221,6.5474,4.0,BULLISH_BOS,True,,,0.004210000000000019,,,BOS,True,,0.1678,,2025-04-12 13:00:00,1,zone,,ABOVE,5.641220898833865,2.0308395235801915,HBARUSDT,19,0.410769230769227,0.006500000000000006,0.6615384615384606,0.5969230769230798,0.6615384615384606,0.1786,0.17042,2025-04-13 08:00:00,0.17042,-0.021887937087475523,stop_loss,
LONG,0.6654,,0.6401,-1.0,TREND,38.2971,0.0079,29.7371,18.0417,3.5,BULLISH_BOS,False,,,0.020000000000000018,,,BOS,False,,0.6401,,2025-04-13 09:00:00,1,zone,,ABOVE,5.711023868963857,1.9417481154477116,ADAUSDT,4,0.0,0.02529999999999999,0.11067193675889431,1.1501976284584992,0.11067193675889431,0.6682,0.6363,2025-04-13 13:00:00,0.6401,-0.14448890388478552,stop_loss,
LONG,0.1751,,0.17042,-0.9957446808510655,TREND,34.8084,0.0022,35.2884,18.5305,4.0,,True,,,0.0035300000000000054,,,BOS,True,,0.1704,,2025-04-13 09:00:00,1,momentum,20.0,ABOVE,5.711023868963857,2.055968592826989,HBARUSDT,4,0.0,0.00470000000000001,0.1276595744680826,1.5765957446808478,0.1276595744680826,0.1757,0.16769,2025-04-13 13:00:00,0.17042,-0.02672759170675095,stop_loss,
SHORT,2.484,,2.539,-1.0,TREND,36.2935,0.0252,8.2153,35.6941,3.5,BEARISH_BOS,False,,,0.05699999999999994,,,BOS,False,,,2.539,2025-04-13 13:30:00,1,zone,,BELOW,5.702463044184281,1.9388374350226554,FILUSDT,4,0.0,0.05500000000000016,0.29090909090909034,1.3636363636363629,0.29090909090909034,2.559,2.468,2025-04-13 17:00:00,2.539,-0.31363546743013637,stop_loss,15m
SHORT,2.14,,2.209,-1.0,TREND,39.6389,0.0263,10.8696,33.1522,3.5,BEARISH_BOS,False,,,0.052999999999999936,,,BOS,False,,,2.209,2025-04-13 13:00:00,1,zone,,BELOW,5.702463044184281,1.9388374350226554,NEARUSDT,4,0.0,0.06899999999999995,0.26086956521739496,1.3188405797101421,0.26086956521739496,2.231,2.122,2025-04-13 17:00:00,2.209,-0.3934699500487151,stop_loss,
SHORT,5.322,,5.507,-1.0,TREND,34.8107,0.0706,12.7401,30.0303,3.5,BEARISH_BOS,False,,,0.11600000000000055,,,BOS,False,,,5.507,2025-04-13 13:00:00,1,zone,,BELOW,5.702463044184281,1.9388374350226554,UNIUSDT,4,0.0,0.1849999999999996,0.07567567567567711,1.145945945945947,0.07567567567567711,5.534,5.308,2025-04-13 17:00:00,5.507,-1.0549556631740897,stop_loss,
LONG,5.13,,4.902,-0.9344262295081966,TREND,33.3727,0.0545,40.498,14.1547,3.5,BULLISH_BOS,False,,,0.2240000000000002,,,BOS,False,,4.886,,2025-04-13 09:00:00,1,zone,,ABOVE,5.711023868963857,1.9417481154477116,APTUSDT,10,0.0,0.24399999999999977,0.2745901639344272,1.2950819672131153,0.2745901639344272,5.197,4.814,2025-04-13 19:00:00,4.902,-1.3021134421237581,stop_loss,
LONG,5.509,,5.305,-1.0,TREND,33.8086,0.0753,28.8425,19.1651,5.0,BULLISH_BOS,True,,,0.15200000000000014,,,BOS,True,,5.305,,2025-04-13 17:00:00,1,zone,,ABOVE,5.614359990151634,2.2457439960606536,UNIUSDT,2,0.0,0.20400000000000063,0.16176470588234987,1.1127450980392137,0.16176470588234987,5.542,5.282,2025-04-13 19:00:00,5.305,-1.145329437990937,stop_loss,
LONG,19.54,20.138199999999998,19.54,0.0,RANGE,21.7502,0.2991,24.0029,33.4368,3.0,,False,SWEEP_LOW,,0.8459999999999965,,,SWEEP,False,19.4099,,,2025-04-13 19:30:00,1,,,,5.4919878461459,1.7574361107666878,AVAXUSDT,1,0.010030090270812843,0.29909999999999926,1.3741223671013119,0.1471079906385844,1.3741223671013119,19.951,19.496,2025-04-13 20:00:00,19.54,0.0,stop_loss,15m
LONG,0.6411,0.663,0.6302,-1.0,RANGE,14.5923,0.0109,27.0588,27.451,3.0,,False,SWEEP_LOW,,0.02510000000000001,,,SWEEP,False,0.6302,,,2025-04-13 19:00:00,1,,,,5.4919878461459,1.7574361107666878,ADAUSDT,2,0.0,0.01090000000000002,0.6055045871559668,1.0825688073394504,0.6055045871559668,0.6477,0.6293,2025-04-13 21:00:00,0.6302,-0.05986266752299042,stop_loss,
LONG,77.83,79.9343,76.7779,-1.0,RANGE,14.7569,1.0521,22.539,27.6307,3.0,,False,SWEEP_LOW,,3.0,,,SWEEP,False,76.7779,,,2025-04-13 19:00:00,1,,,,1.6704078611982651,1.7574361107666878,LTCUSDT,2,0.0,1.0520999999999958,0.9884991920920163,1.4067103887463264,0.9884991920920163,78.87,76.35,2025-04-13 21:00:00,76.7779,-1.7574361107666878,stop_loss,
