direction,entry,tp,sl,rr,regime,adx,atr,plus_di,minus_di,confidence,bos,fvg,liquidity_sweep,bos_strength,range,volume,fvg_size,signal_type,has_fvg,nearest_level,last_swing_low,last_swing_high,timestamp,confidence_threshold_used,entry_mode,candles_since_bos,ema_position,position_size,risk_amount,symbol,bars_alive,max_r,initial_risk,mfe_r,mae_r,max_r_reached,max_price_since_entry,min_price_since_entry,exit_time,exit_price,pnl,exit_reason,mtf_tf
LONG,24.767,,25.163,0.19780219780219832,TREND,39.9628,0.5025,25.3447,17.4129,5.0,BULLISH_BOS,True,,,0.7640000000000029,,,BOS,True,,22.765,,2024-12-06 19:30:00,1,zone,,ABOVE,1.0285108276227393,2.059078676900723,LINKUSDT,14,0.9350649350649355,2.001999999999999,1.0594405594405611,0.0,1.0594405594405611,26.888,24.767,2024-12-07 09:00:00,25.163,0.4072902877386056,stop_loss,15m
LONG,17.591,,17.357,-0.14173228346456787,TREND,32.6015,0.4763,33.3233,8.6083,5.0,BULLISH_BOS,True,,,0.5529999999999973,,,BOS,True,,15.94,,2024-12-06 18:00:00,1,zone,,ABOVE,1.2471706098732411,2.059078676900723,UNIUSDT,18,0.40763173834039834,1.6510000000000016,0.6323440339188368,0.1592973955178688,0.6323440339188368,18.635,17.328,2024-12-07 12:00:00,17.357,-0.29183792271034065,stop_loss,
LONG,1.1975,1.2283,1.1821,-1.0,RANGE,14.9024,0.0154,14.7959,24.2115,5.0,BEARISH_BOS,False,SWEEP_LOW,,0.01750000000000007,,,SWEEP,False,1.1821,,,2024-12-08 06:00:00,1,,,,5.188554465091709,2.0754217860366833,ADAUSDT,2,0.3766233766233764,0.01540000000000008,0.6233766233766236,1.1298701298701292,0.6233766233766236,1.2071,1.1801,2024-12-08 08:00:00,1.1821,-0.07990373876241273,stop_loss,
LONG,51.185,52.4386,50.5582,-1.0,RANGE,18.19,0.6268,13.9031,25.5271,4.0,BEARISH_BOS,False,SWEEP_LOW,,0.6499999999999986,,,SWEEP,False,50.7132,,,2024-12-08 06:30:00,1,,,,2.9800249001802914,1.8678796074330153,AVAXUSDT,2,0.6700701978302371,0.6268000000000029,0.9412890874281965,1.0051052967453726,0.9412890874281965,51.775,50.555,2024-12-08 08:00:00,50.5582,-1.8678796074330153,stop_loss,15m
LONG,0.458,,0.4488,-0.60526315789474,TREND,35.9293,0.0073,32.5886,11.752,5.0,BULLISH_BOS,True,,,0.008499999999999952,,,BOS,True,,0.4428,,2024-12-07 16:00:00,1,zone,,ABOVE,5.188554465091709,2.0754217860366833,DOGEUSDT,17,1.1138157894736849,0.015199999999999991,1.7940789473684196,0.7888157894736847,1.7940789473684196,0.48527,0.44601,2024-12-08 09:00:00,0.4488,-0.047734701078843936,stop_loss,
LONG,1.1805,1.212,1.1569,1.3347457627118549,RANGE,15.5815,0.0157,16.5683,26.1462,4.0,BEARISH_BOS,False,SWEEP_LOW,,0.025500000000000078,,,SWEEP,False,1.1569,,,2024-12-08 08:00:00,1,,,,5.091165297781938,1.8328195072014977,ADAUSDT,3,1.1906779661016829,0.023600000000000065,1.7627118644067687,0.30508474576271505,1.7627118644067687,1.2221,1.1733,2024-12-08 11:00:00,1.212,0.16037170688013033,take_profit,
SHORT,235.09,,237.88,-0.41456166419019264,TREND,37.498,2.5171,8.882,26.504,3.5,BEARISH_BOS,False,,,2.9499999999999886,,,BOS,False,,,241.82,2024-12-08 08:00:00,1,zone,,BELOW,0.25720597343920676,1.7309962012458588,SOLUSDT,8,0.1485884101040121,6.72999999999999,0.2644873699851417,0.41604754829123136,0.2644873699851417,237.89,233.31,2024-12-08 16:00:00,237.88,-0.7176046658953849,stop_loss,
LONG,1.1743,1.2046,1.1592,-1.0,RANGE,19.3412,0.0151,17.9717,28.3019,4.0,BEARISH_BOS,False,SWEEP_LOW,,0.028900000000000148,,,SWEEP,False,1.1592,,,2024-12-09 00:00:00,1,,,,5.060916914777233,1.821930089319804,ADAUSDT,3,0.0,0.015099999999999891,0.6225165562914001,1.5761589403973506,0.6225165562914001,1.1837,1.1505,2024-12-09 03:00:00,1.1592,-0.07641984541313568,stop_loss,
LONG,2.4886,2.5876,2.4391,-1.0,RANGE,22.1898,0.0495,26.1723,29.2454,4.0,BEARISH_BOS,False,SWEEP_LOW,,0.16989999999999972,,,SWEEP,False,2.4438,,,2024-12-09 00:30:00,1,,,,5.060916914777233,1.821930089319804,XRPUSDT,3,0.30505050505050224,0.0495000000000001,0.5979797979798027,1.1131313131313094,0.5979797979798027,2.5182,2.4335,2024-12-09 03:00:00,2.4391,-0.25051538728147354,stop_loss,15m
LONG,24.811,26.3038,24.0646,-1.0,RANGE,22.507,0.7464,14.7383,24.2894,5.0,BEARISH_BOS,False,SWEEP_LOW,,0.4499999999999993,,,SWEEP,False,24.1296,,,2024-12-09 12:30:00,1,,,,2.7034138012553557,2.017828061257001,LINKUSDT,4,1.33172561629153,0.7464000000000013,1.4509646302250758,1.4147909967845647,1.4509646302250758,25.894,23.755,2024-12-09 16:00:00,24.0646,-2.017828061257001,stop_loss,15m
SHORT,1.1237,,1.0109,2.0,TREND,34.4046,0.0178,9.7395,36.994,3.5,BEARISH_BOS,False,,,0.03880000000000017,,,BOS,False,,,1.1801,2024-12-09 08:00:00,1,zone,,BELOW,5.0445701531425025,1.7151538520684508,ADAUSDT,13,2.237588652482267,0.056400000000000006,4.101063829787233,0.4982269503546101,4.101063829787233,1.1518,0.8924,2024-12-09 21:00:00,1.0109,0.5690275132744743,stop_loss,
SHORT,8.555,,7.531,1.0733752620545067,TREND,35.0738,0.1728,8.3506,43.241,5.0,BEARISH_BOS,True,,,0.3249999999999993,,,BOS,True,,,9.509,2024-12-09 08:00:00,1,zone,,BELOW,2.1151237539381547,2.017828061257001,AXSUSDT,25,1.373165618448636,0.9540000000000006,1.9612159329140444,0.2976939203354303,1.9612159329140444,8.839,6.684,2024-12-10 09:00:00,7.531,2.1658867240326702,stop_loss,
SHORT,97661.5,,97981.4,-0.11270036991368476,TREND,34.1771,996.4857,14.2157,24.6853,3.5,BEARISH_BOS,False,,,934.3999999999942,,,BOS,False,,,100500.0,2024-12-09 17:30:00,1,zone,,BELOW,0.0005921616258682691,1.6808507750270818,BTCUSDT,21,0.4796547472256473,2838.5,1.3293993306323764,0.22494275145323234,1.3293993306323764,98300.0,93888.0,2024-12-10 14:00:00,97981.4,-0.18943250411525583,stop_loss,15m
SHORT,14.69,,15.383,-0.4248927038626602,TREND,39.5223,0.5809,12.5169,27.2839,3.5,BEARISH_BOS,False,,,1.0099999999999998,,,BOS,False,,,16.321,2024-12-10 15:00:00,1,zone,,BELOW,1.0570962381921165,1.724123964491344,UNIUSDT,11,0.3764561618638861,1.631000000000002,0.4028203556100547,0.5542611894543218,0.4028203556100547,15.594,14.033,2024-12-11 02:00:00,15.383,-0.7325676930671363,stop_loss,
SHORT,0.2671,,0.28899,-0.6653495440729492,TREND,35.6281,0.0115,12.3459,26.3853,3.5,BEARISH_BOS,False,,,0.02250000000000002,,,BOS,False,,,0.3,2024-12-10 15:00:00,1,zone,,BELOW,5.070952836739247,1.724123964491344,HBARUSDT,20,0.36534954407294945,0.032899999999999985,0.4419452887537995,0.9373860182370819,0.4419452887537995,0.29794,0.25256,2024-12-11 11:00:00,0.28899,-0.11100315759622222,stop_loss,
LONG,234.13,,228.28,-1.0,TREND,30.8405,2.8207,18.511,12.2816,3.5,BULLISH_BOS,False,,,3.6899999999999977,,,BOS,False,,228.28,,2024-12-12 17:00:00,1,zone,,ABOVE,0.29227064274018266,1.7097832600300669,SOLUSDT,2,0.0,5.849999999999994,0.12478632478632802,1.290598290598289,0.12478632478632802,234.86,226.58,2024-12-12 19:00:00,228.28,-1.7097832600300669,stop_loss,
SHORT,705.6,,711.8,-0.33243967828417903,TREND,36.0239,7.825,13.1903,23.7791,3.5,BEARISH_BOS,False,,,18.649999999999977,,,BOS,False,,,724.25,2024-12-12 19:30:00,1,zone,,BELOW,0.09011887102464117,1.6807169446095558,BNBUSDT,13,0.27345844504021605,18.649999999999977,0.4611260053619321,0.597855227882037,0.4611260053619321,716.75,697.0,2024-12-13 08:00:00,711.8,-0.5587370003527691,stop_loss,15m
SHORT,8.996,,9.176,-0.45112781954887243,TREND,37.3198,0.1916,12.1178,24.8695,3.5,BEARISH_BOS,False,,,0.38400000000000034,,,BOS,False,,,9.395,2024-12-12 19:30:00,1,zone,,BELOW,4.212323169447517,1.6807169446095558,DOTUSDT,20,0.4010025062656654,0.39899999999999913,0.5513784461152911,0.6015037593984981,0.5513784461152911,9.236,8.776,2024-12-13 15:00:00,9.176,-0.7582181705005518,stop_loss,15m
SHORT,7.839,,7.941,-0.28412256267409314,TREND,30.7459,0.1576,10.3808,25.5666,3.5,BEARISH_BOS,False,,,0.3080000000000007,,,BOS,False,,,8.198,2024-12-12 19:00:00,1,zone,,BELOW,4.681662798355309,1.6807169446095558,AXSUSDT,25,0.41225626740947235,0.359,0.49025069637883056,0.46239554317548853,0.49025069637883056,8.005,7.663,2024-12-13 20:00:00,7.941,-0.4775296054322388,stop_loss,
LONG,53.54,,52.03,-0.5252173913043471,TREND,31.35,0.8918,20.5847,7.8494,6.0,BULLISH_BOS,True,SWEEP_HIGH,,0.7950000000000017,,,BOS,True,,50.665,,2024-12-14 01:30:00,1,zone,,ABOVE,0.6752780372021284,1.9414243569561191,AVAXUSDT,11,0.0,2.875,0.052173913043477765,0.6695652173913034,0.052173913043477765,53.69,51.615,2024-12-14 12:00:00,52.03,-1.0196698361752126,stop_loss,15m
SHORT,523.4,,534.0,-0.3785714285714294,TREND,35.5931,6.3214,13.3333,25.9887,5.0,BEARISH_BOS,True,,,9.399999999999977,,,BOS,True,,,551.4,2024-12-14 13:00:00,1,zone,,BELOW,0.06860824857973626,1.921030960232615,BCHUSDT,10,0.09999999999999838,28.0,0.14999999999999755,0.4178571428571445,0.14999999999999755,535.1,519.2,2024-12-14 23:00:00,534.0,-0.7272474349452058,stop_loss,
SHORT,1.0588,,1.0643,-0.07352941176470672,TREND,32.0014,0.0149,10.0384,38.5687,3.5,BEARISH_BOS,False,,,0.023600000000000065,,,BOS,False,,,1.1336,2024-12-14 17:00:00,1,zone,,BELOW,4.802577400581537,1.6328763161977227,ADAUSDT,6,0.16978609625668364,0.07479999999999998,0.2125668449197865,0.0748663101604285,0.2125668449197865,1.0644,1.0429,2024-12-14 23:00:00,1.0643,-0.026414175703198744,stop_loss,
SHORT,16.434,,16.676,-0.3781249999999955,TREND,34.0949,0.2843,13.593,20.2261,3.5,BEARISH_BOS,False,,,0.33999999999999986,,,BOS,False,,,17.074,2024-12-15 06:00:00,1,zone,,BELOW,2.5313501075260914,1.6200640688166998,UNIUSDT,6,0.1875000000000014,0.6400000000000006,0.36093750000000224,0.55,0.36093750000000224,16.786,16.203,2024-12-15 12:00:00,16.676,-0.6125867260213074,stop_loss,
SHORT,119.67,,120.18,-0.12259615384615517,TREND,37.9094,1.595,11.33,23.4662,4.0,BEARISH_BOS,True,,,2.319999999999993,,,BOS,True,,,123.83,2024-12-14 12:00:00,1,zone,,BELOW,0.41560765966571034,1.7289278642093535,LTCUSDT,26,1.0288461538461549,4.159999999999997,1.2956730769230782,0.23557692307692424,1.2956730769230782,120.65,114.28,2024-12-15 14:00:00,120.18,-0.2119599064295144,stop_loss,
SHORT,6.804,6.6284,6.9401,1.2902277736958145,RANGE,11.9839,0.0878,27.1766,19.3653,5.0,BULLISH_BOS,False,SWEEP_HIGH,,0.07099999999999973,,,SWEEP,False,6.9401,,,2024-12-15 15:00:00,1,,,,4.723666988426576,1.8894667953706303,NEARUSDT,6,1.4621601763409258,0.1360999999999999,1.5429831006612795,0.433504775900075,1.5429831006612795,6.863,6.594,2024-12-15 21:00:00,6.6284,0.8294759231677077,take_profit,
LONG,2.3921,2.4433000000000002,2.4177,2.0000000000000173,RANGE,15.6819,0.0256,12.6776,22.8476,4.0,,False,SWEEP_LOW,,0.0383,,,SWEEP,False,2.3748,,,2024-12-15 22:30:00,1,,,,4.765140784584961,1.7154506824505862,XRPUSDT,1,2.179687500000016,0.025599999999999845,3.23437500000001,0.0,3.23437500000001,2.4749,2.3921,2024-12-15 23:00:00,2.4433000000000002,0.24397520817075066,take_profit,15m
SHORT,6.858,6.67,6.952,-1.0,RANGE,14.1701,0.094,32.6748,19.9848,4.0,BULLISH_BOS,False,SWEEP_HIGH,,0.18599999999999994,,,SWEEP,False,6.952,,,2024-12-15 23:00:00,1,,,,4.777339544993499,1.7198422361976597,NEARUSDT,1,0.0,0.0940000000000003,0.276595744680848,2.085106382978723,0.276595744680848,7.054,6.832,2024-12-16 00:00:00,6.952,-0.4490699172293903,stop_loss,
LONG,9.114,,8.831,-0.6008492569002148,TREND,38.2625,0.1781,34.0417,17.482,4.0,,True,,,0.20999999999999908,,,BOS,True,,8.643,,2024-12-16 00:30:00,1,momentum,10.0,ABOVE,3.6343078082537796,1.7117589776875306,DOTUSDT,6,0.0,0.4710000000000001,0.19745222929936296,0.6178343949044592,0.19745222929936296,9.207,8.823,2024-12-16 06:00:00,8.831,-1.028509109735824,stop_loss,15m
LONG,102216.7,,104150.0,1.1791290558672927,TREND,34.3234,543.7214,29.8209,12.3146,3.5,BULLISH_BOS,False,,,1149.7000000000116,,,BOS,False,,100577.1,,2024-12-15 04:30:00,1,zone,,ABOVE,0.0009880849407274386,1.6200640688166998,BTCUSDT,31,2.043059282751903,1639.5999999999913,2.751341790680672,0.4553549646255155,2.751341790680672,106727.8,101470.1,2024-12-16 11:00:00,104150.0,1.91026461590836,stop_loss,15m
LONG,4033.01,,3981.61,-0.5750083902002451,TREND,36.0943,48.5743,38.3316,14.3477,4.0,,True,,,34.86000000000013,,,BOS,True,,3943.62,,2024-12-17 03:15:00,1,momentum,9.0,ABOVE,0.019326888654196555,1.7276305767986364,ETHUSDT,11,0.0,89.39000000000033,0.03859492113211551,0.6365365253384034,0.03859492113211551,4036.46,3976.11,2024-12-17 14:00:00,3981.61,-0.9934020768257047,stop_loss,15m
LONG,107799.9,,106532.5,-1.0,TREND,34.3921,641.1429,30.5203,7.7139,3.5,BULLISH_BOS,False,,,1347.4000000000087,,,BOS,False,,106532.5,,2024-12-17 14:30:00,1,zone,,ABOVE,0.001274075481303293,1.6147632650037862,BTCUSDT,1,0.0,1267.3999999999942,0.3759665456840794,1.6719267792330832,0.3759665456840794,108276.4,105680.9,2024-12-17 15:00:00,106532.5,-1.614763265003786,stop_loss,15m
SHORT,529.3,,544.7,-1.0,TREND,30.2834,6.5071,12.9528,21.5148,4.5,BEARISH_BOS,False,SWEEP_LOW,,16.100000000000023,,,BOS,False,,,544.7,2024-12-17 15:00:00,1,zone,,BELOW,0.11519837089562847,1.774054911792689,BCHUSDT,2,0.0,15.400000000000091,0.1818181818181778,1.1948051948051936,0.1818181818181778,547.7,526.5,2024-12-17 17:00:00,544.7,-1.774054911792689,stop_loss,
LONG,2.5656,,2.5778,0.11674641148325368,TREND,36.3682,0.0354,35.6841,13.7215,4.5,BULLISH_BOS,False,SWEEP_HIGH,,0.06869999999999976,,,BOS,False,,2.4611,,2024-12-17 08:15:00,1,zone,,ABOVE,4.798973824440656,1.8236100532874493,XRPUSDT,14,1.435406698564595,0.10449999999999982,1.5722488038277571,0.4124401913875597,1.5722488038277571,2.7299,2.5225,2024-12-17 22:00:00,2.5778,0.05854748065817595,stop_loss,15m
LONG,129.33,,121.82,-0.5003331112591612,TREND,32.4362,2.8636,38.4136,13.345,3.5,BULLISH_BOS,False,,,14.609999999999985,,,BOS,False,,114.32,,2024-12-17 17:00:00,1,zone,,ABOVE,0.10374106302453324,1.557153355998246,LTCUSDT,11,0.0,15.01000000000002,0.06862091938707528,0.5489673550966022,0.06862091938707528,130.36,121.09,2024-12-18 04:00:00,121.82,-0.7790953833142467,stop_loss,
SHORT,3909.7,,3889.94,0.16913464007532053,TREND,35.9454,45.1486,6.7555,31.2888,3.5,BEARISH_BOS,False,,,87.51999999999998,,,BOS,False,,,4026.53,2024-12-17 22:15:00,1,zone,,BELOW,0.013336888326366772,1.558148663169435,ETHUSDT,19,0.7076949413677956,116.83000000000038,0.92185226397329,0.0,0.92185226397329,3909.7,3802.0,2024-12-18 17:00:00,3889.94,0.26353691332900425,stop_loss,15m
SHORT,2.4759,,2.3723,2.0,TREND,32.0435,0.0518,16.4665,28.3506,3.5,BEARISH_BOS,False,,,0.11390000000000011,,,BOS,False,,,2.5163,2024-12-18 19:30:00,1,zone,,BELOW,4.557012262293195,1.5493841691796861,XRPUSDT,1,2.8552123552123585,0.05180000000000007,4.708494208494202,0.0,4.708494208494202,2.4759,2.232,2024-12-18 20:00:00,2.3723,0.47210647037357556,stop_loss,15m
SHORT,0.3845,,0.36445,1.0282051282051279,TREND,38.4671,0.0061,1.7942,35.1392,3.5,BEARISH_BOS,False,,,0.00928000000000001,,,BOS,False,,,0.404,2024-12-18 04:00:00,1,zone,,BELOW,4.543835416626744,1.544904041653093,DOGEUSDT,27,1.6251282051282034,0.019500000000000017,2.2748717948717934,0.2943589743589724,2.2748717948717934,0.39024,0.34014,2024-12-19 07:00:00,0.36445,0.09110390010336628,stop_loss,
SHORT,6.377,,5.681,2.4421052631578926,TREND,33.4636,0.1067,13.8554,24.0295,3.5,BEARISH_BOS,False,,,0.21700000000000053,,,BOS,False,,,6.662,2024-12-17 15:30:00,1,zone,,BELOW,4.668565557349182,1.5873122894987217,FILUSDT,43,3.010526315789471,0.28500000000000014,3.750877192982454,0.8000000000000018,3.750877192982454,6.605,5.308,2024-12-19 10:00:00,5.681,3.2493216279150294,stop_loss,15m
SHORT,508.9,,484.3,1.1770334928229662,TREND,34.847,8.1429,13.5088,29.5614,3.5,BEARISH_BOS,False,,,18.600000000000023,,,BOS,False,,,529.8,2024-12-18 19:00:00,1,zone,,BELOW,0.0741332138363487,1.5493841691796861,BCHUSDT,15,1.779904306220097,20.899999999999977,2.483253588516748,0.11004784688995281,2.483253588516748,511.2,457.0,2024-12-19 10:00:00,484.3,1.8236770603741757,stop_loss,
SHORT,6.196,,6.23,-0.06746031746031879,TREND,35.275,0.1467,13.0964,34.1772,4.5,BEARISH_BOS,False,SWEEP_LOW,,0.5010000000000003,,,BOS,False,,,6.7,2024-12-19 17:00:00,1,zone,,BELOW,3.648318713865017,1.8387526317879703,AXSUSDT,9,0.3690476190476186,0.5040000000000004,0.7380952380952372,0.21230158730158752,0.7380952380952372,6.303,5.824,2024-12-20 02:00:00,6.23,-0.12404283627141312,stop_loss,
SHORT,99488.8,,97800.0,0.5190558150971255,TREND,34.8143,1022.5143,10.5936,37.1898,3.5,,False,SWEEP_LOW,,3443.699999999997,,,BOS,False,,,102742.4,2024-12-19 17:15:00,1,momentum,22.0,BELOW,0.0005056551890763201,1.6451997231787105,BTCUSDT,14,0.9887509220555719,3253.5999999999913,1.182782149004184,0.0,1.182782149004184,99488.8,95640.5,2024-12-20 07:00:00,97800.0,0.8539504833120908,stop_loss,15m
SHORT,13.839,,13.255,0.3724489795918366,TREND,36.9991,0.3969,19.7589,33.1654,4.5,BEARISH_BOS,False,SWEEP_LOW,,1.2270000000000003,,,BOS,False,,,15.407,2024-12-19 17:00:00,1,zone,,BELOW,1.1726738723137569,1.8387526317879703,UNIUSDT,26,1.6677295918367352,1.5679999999999996,1.6766581632653061,0.003826530612245044,1.6766581632653061,13.845,11.21,2024-12-20 19:00:00,13.255,0.6848415414312335,stop_loss,
SHORT,0.2573,,0.27178,-0.501038062283738,TREND,33.451,0.0099,14.7145,23.2388,5.0,BEARISH_BOS,True,,,0.009409999999999974,,,BOS,True,,,0.2862,2024-12-20 09:00:00,1,zone,,BELOW,4.875318097583535,1.950127239033414,HBARUSDT,10,0.7854671280276796,0.028900000000000037,0.8297577854671261,0.559861591695502,0.8297577854671261,0.27348,0.23332,2024-12-20 19:00:00,0.27178,-0.07059460605300982,stop_loss,
SHORT,6.602,,7.267,-0.9955089820359293,TREND,38.3783,0.2153,12.8733,32.6476,3.5,BEARISH_BOS,False,,,0.476,,,BOS,False,,,7.27,2024-12-20 08:30:00,1,zone,,BELOW,2.4814493311053947,1.657608153178402,DOTUSDT,14,0.7934131736526958,0.6679999999999993,0.8577844311377261,1.1137724550898211,0.8577844311377261,7.346,6.029,2024-12-20 22:00:00,7.267,-1.6501638051850875,stop_loss,15m
SHORT,2.1737,,2.2967,-0.7950872656755015,TREND,38.0957,0.0642,17.0911,29.5897,5.0,BEARISH_BOS,True,,,0.1176999999999997,,,BOS,True,,,2.3284,2024-12-20 09:30:00,1,zone,,BELOW,4.875318097583535,1.950127239033414,XRPUSDT,17,1.3380736910148727,0.15469999999999962,1.3852617970265073,0.9243697478991606,1.3852617970265073,2.3167,1.9594,2024-12-21 02:00:00,2.2967,-0.5996641260027737,stop_loss,15m
SHORT,37.92,,37.825,0.021541950113378443,TREND,33.7803,0.9346,15.9343,34.8491,4.5,BEARISH_BOS,False,SWEEP_LOW,,0.9450000000000003,,,BOS,False,,,42.33,2024-12-21 18:30:00,1,zone,,BELOW,0.4130487161363632,1.8215448381613601,AVAXUSDT,14,0.2834467120181408,4.409999999999997,0.4013605442176881,0.05668934240362816,0.4013605442176881,38.17,36.15,2024-12-22 08:00:00,37.825,0.039239628032954034,stop_loss,15m
SHORT,6.998,,7.035,-0.04624999999999991,TREND,37.2777,0.1813,17.6517,34.2396,4.5,BEARISH_BOS,False,SWEEP_LOW,,0.16500000000000004,,,BOS,False,,,7.798,2024-12-21 18:30:00,1,zone,,BELOW,2.2769310477017006,1.8215448381613601,DOTUSDT,14,0.2150000000000008,0.7999999999999998,0.2975000000000006,0.15000000000000016,0.2975000000000006,7.118,6.76,2024-12-22 08:00:00,7.035,-0.08424644876496275,stop_loss,15m
SHORT,14.21,13.4049,14.21,1.999751614505718,RANGE,19.4535,0.4026,19.4287,25.1597,4.0,BULLISH_BOS,False,SWEEP_HIGH,,0.6990000000000016,,,SWEEP,False,14.6126,,,2024-12-23 03:00:00,1,,,,4.284311809320231,1.7248639344323233,UNIUSDT,11,2.004470938897171,0.4025999999999996,2.3273720814704473,0.5240933929458488,2.3273720814704473,14.421,13.273,2024-12-23 14:00:00,13.4049,3.4492994376837234,take_profit,
SHORT,5.153,4.9264,5.2663,-1.0,RANGE,19.1619,0.1133,21.3115,20.1765,5.0,BULLISH_BOS,False,SWEEP_HIGH,,0.08199999999999985,,,SWEEP,False,5.2663,,,2024-12-23 04:00:00,1,,,,4.791288706756453,1.9165154827025814,NEARUSDT,16,1.2974404236540031,0.11330000000000062,1.4121800529567377,3.1509267431597374,1.4121800529567377,5.51,4.993,2024-12-23 20:00:00,5.2663,-0.5428530104755092,stop_loss,
SHORT,7.085,6.7872,7.2339,-1.0,RANGE,13.7467,0.1489,31.0791,14.964,4.0,BULLISH_BOS,False,SWEEP_HIGH,,0.2839999999999998,,,SWEEP,False,7.2339,,,2024-12-23 16:45:00,1,,,,4.963753678640639,1.7869513243106303,DOTUSDT,4,0.9200805910006671,0.14890000000000025,1.0812625923438504,1.7662860980523805,1.0812625923438504,7.348,6.924,2024-12-23 20:00:00,7.2339,-0.7391029227495924,stop_loss,15m
SHORT,0.3222,0.3097,0.3284,-1.0,RANGE,15.1709,0.0063,26.6994,15.0234,4.0,BULLISH_BOS,False,SWEEP_HIGH,,0.009330000000000005,,,SWEEP,False,0.3284,,,2024-12-23 20:00:00,1,,,,4.899655881979385,1.7638761175125786,DOGEUSDT,1,0.1000000000000009,0.006200000000000039,0.11290322580644742,1.0467741935483799,0.11290322580644742,0.32869,0.3215,2024-12-23 21:00:00,0.3284,-0.030377866468272376,stop_loss,
SHORT,3461.68,3356.39,3527.772,1.5930823700296528,RANGE,13.5611,52.645,31.4533,13.4879,4.0,BULLISH_BOS,False,SWEEP_HIGH,,50.07999999999993,,,SWEEP,False,3527.772,,,2024-12-23 22:15:00,1,,,,0.026679920654786464,1.7633293159161496,ETHUSDT,4,1.3643103552623537,66.0920000000001,1.5986806270047766,0.05689039520668481,1.5986806270047766,3465.44,3356.02,2024-12-24 02:00:00,3356.39,2.8091288457424657,take_profit,15m
LONG,339.44,,375.26,1.7254335260115612,TREND,31.4124,9.955,31.1473,12.126,5.0,BULLISH_BOS,True,,,5.110000000000014,,,BOS,True,,318.68,,2024-12-23 09:00:00,1,zone,,ABOVE,0.09231770147892979,1.9165154827025814,AAVEUSDT,23,2.3473025048169576,20.75999999999999,2.4320809248554927,0.5481695568400771,2.4320809248554927,389.93,328.06,2024-12-24 08:00:00,375.26,3.3068200669752645,stop_loss,
LONG,678.55,,685.5,0.78531073446329,TREND,30.211,7.9643,37.4888,11.8834,3.5,BULLISH_BOS,False,,,14.049999999999955,,,BOS,False,,669.7,,2024-12-23 16:30:00,1,zone,,ABOVE,0.19069788143930338,1.6876762507378176,BNBUSDT,18,2.163841807909637,8.849999999999909,2.2203389830508806,0.0,2.2203389830508806,698.2,678.55,2024-12-24 10:00:00,685.5,1.3253502760031672,stop_loss,15m
LONG,5.609,,5.531,-0.3250000000000009,TREND,35.4098,0.0954,27.5449,18.7126,3.5,BULLISH_BOS,False,,,0.17600000000000016,,,BOS,False,,5.369,,2024-12-24 13:00:00,1,zone,,ABOVE,5.270201948092016,1.7918686623512852,NEARUSDT,6,0.012500000000000462,0.2400000000000002,0.20416666666666805,0.5291666666666652,0.20416666666666805,5.658,5.482,2024-12-24 19:00:00,5.531,-0.41107575195117874,stop_loss,
LONG,107.09,,107.53,0.2178217821782156,TREND,38.4257,1.7064,35.2449,13.7296,3.5,BULLISH_BOS,False,,,1.6500000000000057,,,BOS,False,,105.07,,2024-12-24 08:00:00,1,zone,,ABOVE,0.8759097562669418,1.7693377076592314,LTCUSDT,19,1.5940594059405855,2.0200000000000102,1.8019801980197931,0.41584158415841543,1.8019801980197931,110.73,106.25,2024-12-25 03:00:00,107.53,0.3854002927574524,stop_loss,
LONG,25.705,,24.577,-1.0,TREND,32.42,0.5649,30.779,6.171,3.5,BULLISH_BOS,False,,,1.086000000000002,,,BOS,False,,24.577,,2024-12-24 21:30:00,1,zone,,ABOVE,1.5823407575958517,1.7848803745681152,LINKUSDT,6,0.0,1.1279999999999966,0.25709219858156346,1.0141843971631221,0.25709219858156346,25.995,24.561,2024-12-25 03:00:00,24.577,-1.7848803745681152,stop_loss,15m
